MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.1667,42,5.1730769231,1.0288461538,200,1.9230769231,36.96,-122.04,1.964
2.5865,42,4.9525862069,1.1379310345,703,3.0301724138,36.96,-122.04,2.064
3.52,32,5.8972972973,1.0972972973,1122,3.0324324324,36.96,-122.03,2.842
4.4567,36,5.1153846154,1,1080,2.967032967,36.95,-122.04,2.638
3.1312,19,4.1377245509,1.1437125749,324,1.9401197605,36.91,-122.01,3.885
4.2045,30,5.612716763,1.0693641618,644,3.7225433526,36.96,-122.05,2.265
4.5,52,6.5,1.7,24,2.4,36.96,-122.06,2.583
3.8269,18,4.8733624454,0.96069869,1091,2.3820960699,36.87,-122.05,2.76
3.9667,27,5.7930029155,1.0903790087,961,2.8017492711,36.95,-122.04,2.658
2.9712,52,10.1051051051,1.9339339339,796,2.3903903904,37,-122.04,1.166
2.8056,32,3.5120192308,1.0144230769,1494,3.5913461538,36.91,-121.75,1.732
3.1062,29,4.6183206107,1.072519084,863,3.2938931298,36.92,-121.74,1.56
2.4461,17,4.9037037037,1.0907407407,1193,2.2092592593,36.92,-121.74,1.517
2.6506,14,4.8134863702,0.9971305595,1350,1.9368723099,36.92,-121.74,1.646
3.1327,24,4.6651216686,1.0208574739,2264,2.6234067207,36.93,-121.75,2.181
3.6,48,4.9889196676,0.9778393352,1071,2.9667590028,36.92,-121.75,1.945
2.4615,46,4.4655737705,1.0524590164,1068,3.5016393443,36.92,-121.75,1.778
3.2216,36,5.3197969543,1.038071066,1454,3.6903553299,36.92,-121.76,2.383
3.4125,46,3.5871212121,0.9734848485,1120,4.2424242424,36.92,-121.76,1.607
1.6875,52,3.0892857143,1.1403061224,1102,2.8112244898,36.91,-121.75,1.614
1.9609,23,3.3936170213,1.1622340426,1359,3.6143617021,36.91,-121.76,1.55
2.5599,42,2.826446281,0.9669421488,2312,4.7768595041,36.91,-121.75,1.514
2.8348,8,3.7813370474,1.0445682451,2580,3.5933147632,36.91,-121.77,1.62
2.0775,44,3.0531561462,1.0265780731,1321,4.3887043189,36.9,-121.76,1.214
2.4375,20,4.7907407407,1.012962963,1534,2.8407407407,36.93,-121.77,1.904
3.0192,24,4.2147505423,0.9696312364,1844,4,36.93,-121.77,1.843
3.2813,33,4.6710963455,1.0531561462,1075,3.5714285714,36.93,-121.77,1.9
2.6434,20,4.4049180328,1.0442622951,2154,3.531147541,36.92,-121.76,1.697
3.5,9,5.0501535312,1.1381780962,3198,3.2732855681,36.92,-121.77,1.948
3.1815,19,4.677839851,0.947858473,1856,3.4562383613,36.93,-121.79,1.891
4.3906,19,5.6954887218,0.9511278195,975,3.6654135338,36.92,-121.78,2.412
2.4053,21,4.9451327434,1.1716814159,2236,3.9575221239,36.93,-121.78,1.784
2.0192,18,3.3961661342,1.089456869,1033,3.3003194888,36.94,-121.77,1.713
3.7863,34,5.5751295337,1.1139896373,1516,3.9274611399,36.95,-121.79,1.922
2.8214,29,4.7635270541,0.9539078156,1669,3.3446893788,36.94,-121.8,1.901
2.5556,20,5.1324786325,1.2051282051,601,2.5683760684,37.08,-122.25,1.775
5.2101,18,5.8173076923,1.0552884615,1278,3.0721153846,37.08,-122.14,3.34
5.1412,18,6.429672447,1.0578034682,1449,2.7919075145,37.05,-122.11,3.158
4.7188,27,6.3935483871,1.2516129032,543,3.5032258065,36.97,-122.13,3.5
4.9792,26,5.6633165829,1,543,2.7286432161,37.13,-122.07,2.4
3.9408,46,4.6959459459,0.9189189189,408,2.7567567568,37.09,-122.09,2.226
3.6474,32,6.4317073171,1.1926829268,1031,2.5146341463,37.11,-122.09,2.316
4.125,36,5.7489711934,1.1893004115,661,2.7201646091,37.09,-122.12,2.396
4.3429,33,5.4012066365,1.1070889894,1780,2.6847662142,37.07,-122.09,2.143
4.425,35,5.5631768953,1.0722021661,791,2.8555956679,37.08,-122.08,2.048
5.0165,35,6.0357142857,1.2969924812,2755,2.5892857143,37.17,-122.16,2.023
2.7933,51,5.5609195402,1.1149425287,1078,2.4781609195,37.12,-122.12,2.069
5.5785,17,6.2,1.229787234,591,2.514893617,37.15,-122.18,2.841
5.1664,32,5.8254545455,1.1527272727,752,2.7345454545,37.16,-122.12,1.851
7.1831,18,5.5724137931,0.9379310345,420,2.8965517241,37.19,-122.1,2.733
7.1366,23,5.6853932584,1.0786516854,264,2.9662921348,37.15,-122.08,2.739
5.208,46,6.0948012232,1.2354740061,850,2.5993883792,37.11,-122.11,2.068
4.4597,29,5.6157894737,1.1228070175,1722,3.0210526316,37.14,-122.11,2.041
3.9423,39,5.5096525097,1.1833976834,1338,2.583011583,37.15,-122.13,1.803
7.8774,15,6.0771604938,1.024691358,822,2.537037037,37.21,-122.09,3.949
6.9772,17,7.2582236842,1.1052631579,1674,2.7532894737,37.12,-122,3.833
4.0781,30,5.6852589641,1.2390438247,686,2.7330677291,37.12,-122.04,1.545
5.2417,36,6.0058139535,1.1656976744,942,2.738372093,37.11,-122.02,1.964
4.5972,39,5.1201923077,1.1923076923,497,2.3894230769,37.11,-122.05,1.463
6.0809,21,6.4741676234,1.0264064294,2670,3.0654420207,37.08,-122.07,2.7
4.1679,41,6.6174863388,1.3715846995,915,2.5,37.05,-122.05,2.013
3.8625,31,4.921686747,1.1144578313,939,2.828313253,37.06,-122.07,2.323
4.1161,34,5.46875,1.126953125,1353,2.642578125,37.04,-122.08,2.209
4.5096,36,5.6274038462,1.0805288462,2143,2.5757211538,37.03,-122.08,2.037
3.8854,17,5.2555438226,1.0496304118,1987,2.0982048574,37.04,-122.04,3.123
5.6233,21,6.6051136364,1.0411931818,2014,2.8607954545,37.03,-122.03,3.22
10.0968,20,7.7906976744,1.0697674419,345,2.6744186047,37.01,-122.02,5.00001
5.2078,30,6.3323170732,1.0426829268,816,2.487804878,37,-122.03,4.405
4.8,20,5.4302325581,1.1046511628,229,2.6627906977,37.08,-122.04,2.615
4.8611,35,7.157480315,1.4488188976,682,2.6850393701,37.09,-122.02,2.4
3.9728,12,4.9385749386,1.0368550369,784,1.9262899263,37.05,-122.03,1.909
5.1121,19,5.618852459,1.0478142077,2006,2.7404371585,37.06,-122.01,3.081
5.5919,17,5.9942279942,1.0663780664,2149,3.101010101,37.08,-122,3.734
7.736,21,7,1.0469208211,913,2.6774193548,37.11,-121.95,3.977
6.3617,20,6.8296296296,1.1481481481,361,2.6740740741,37.1,-121.96,3.315
7.5755,20,6.3509933775,1.0066225166,798,2.642384106,37.1,-121.87,4.023
6.4517,23,7.1764705882,1.2058823529,670,2.8151260504,37.1,-121.9,3.566
5.8642,36,7.3883495146,1.1165048544,677,3.286407767,37.04,-121.93,3.635
4.625,17,7.2594594595,1.0972972973,511,2.7621621622,37.03,-121.96,3.864
6.4214,14,6.0088495575,0.9557522124,306,2.7079646018,37.05,-121.93,3.406
6.3258,16,6.4126213592,1.0873786408,650,3.1553398058,37.06,-121.96,3.9
5.2486,19,6.1676829268,1.1951219512,955,2.9115853659,37.05,-121.99,3.53
6.0621,20,6.512195122,1.0189701897,1149,3.1138211382,37.06,-122,3.044
5.9039,21,6.4454148472,1.0436681223,2616,2.8558951965,37.03,-122.01,3.553
4.5682,21,5.905982906,1.0170940171,1044,2.9743589744,37.01,-121.97,3.716
3.5943,14,5.0014738394,1.0714812085,3416,2.5173176124,36.99,-121.98,2.624
4.8269,25,5.3513513514,0.8972972973,522,2.8216216216,37,-121.97,2.729
3.075,29,4.3241935484,1.0193548387,1652,2.664516129,36.98,-121.98,2.158
3.6364,16,4.5356125356,1.0512820513,1039,2.9601139601,36.99,-121.99,2.07
4.6484,25,4.8132118451,0.9612756264,1365,3.1093394077,36.98,-121.99,2.346
3.1914,19,4.4266561514,1.0417981073,3018,2.380126183,36.98,-121.99,2.156
3.7273,21,4.6643454039,1.0264623955,1952,2.7186629526,36.97,-121.98,2.519
3.1167,20,4.5272020725,1.0595854922,2186,2.8316062176,36.96,-121.98,2.583
2.1771,15,4.3924963925,1.1341991342,1306,1.8845598846,36.97,-121.99,2.132
2.8941,39,5.5030549898,1.3156822811,1136,2.3136456212,36.97,-122,2.567
4.7321,42,6.375,1.36,451,2.255,36.96,-121.99,4.224
2.625,16,5.5732484076,1.2802547771,300,1.9108280255,36.96,-121.99,3.773
4.7468,37,6.5727482679,1.2771362587,939,2.168591224,36.88,-121.96,2.944
2.8036,24,4.399759904,1.0444177671,1954,2.3457382953,36.97,-121.97,2.285
2.561,27,4.2338624339,1.0571428571,1808,1.9132275132,36.96,-121.97,2.346
3.6619,31,4.637283237,1.0447976879,1489,2.151734104,36.96,-121.98,2.451
2.6757,16,4.6822519084,1.0658396947,2265,2.161259542,36.98,-121.96,2.292
3.7083,17,5.8972746331,1.0419287212,1337,2.8029350105,36.98,-121.97,2.524
2.7587,15,4.8951890034,1.147766323,1546,2.6563573883,36.97,-121.97,2.286
3.0777,23,4.9417142857,1.1817142857,1844,2.1074285714,36.97,-121.96,2.638
4.2006,24,5.9722222222,1.1150793651,1360,2.6984126984,36.98,-121.94,2.907
3.0905,21,4.6746347942,1.1035856574,1486,1.973439575,36.98,-121.94,2.643
3.1546,34,4.6695760599,1.1945137157,1622,2.0224438903,36.98,-121.95,2.612
2.5172,31,4.8957746479,1.1887323944,746,2.1014084507,36.97,-121.94,3.308
4.7325,19,5.9401869159,1.0280373832,2954,2.7607476636,36.99,-121.93,2.835
4.1587,32,5.5808080808,1.0757575758,1082,2.7323232323,37,-121.94,3.152
3.3447,20,5.2198100407,0.986431479,1725,2.3405698779,37,-121.96,3.052
2.7375,23,4.8183183183,1.1231231231,1423,2.1366366366,36.99,-121.96,2.38
4.2898,11,5.3966942149,1.0909090909,2004,2.3659976387,36.99,-121.94,2.217
5.503,16,6.9048760991,1.1127098321,3706,2.962430056,37,-121.86,3.518
4.8693,23,6.4488636364,1.0954545455,2197,2.4965909091,36.99,-121.91,3.223
2.6875,16,5.3035230352,1.1056910569,865,2.3441734417,36.98,-121.91,2.333
4.8953,21,5.3958060288,0.9855832241,2001,2.622542595,36.98,-121.88,2.895
3.5112,19,5.3362255965,1.1843817787,1807,1.9598698482,36.97,-121.91,2.319
3.6597,29,6.1403197158,1.2415630551,1327,2.3570159858,36.95,-121.92,2.523
5.8325,18,6.3518758085,1.0569210867,1971,2.5498059508,36.96,-121.88,3.088
4.4485,21,6.0970394737,1.2351973684,1420,2.3355263158,36.97,-121.9,2.952
6.0281,18,6.5380658436,1.1316872428,2304,2.3703703704,36.96,-121.88,3.211
5.3276,22,8.7512019231,1.4819711538,1849,2.2223557692,36.93,-121.9,3.355
4.9219,7,6.0904605263,1.1167763158,1375,2.2615131579,36.95,-121.87,3.684
4.9517,29,5.9793438639,1.1749696233,2319,2.8177399757,36.94,-121.84,3.079
5.368,18,7.8583569405,1.3937677054,1283,3.6345609065,36.89,-121.89,3.52
3.1563,22,8.4206896552,2.1517241379,1301,4.4862068966,36.85,-121.91,3
2.1719,17,28.6,4.9454545455,142,2.5818181818,36.86,-121.82,4.2
4.8021,28,7.0336787565,1.1683937824,1154,2.9896373057,37,-121.79,2.904
4.3321,19,6.5257731959,1.0382916053,1764,2.5979381443,36.98,-121.83,2.986
4.6611,16,5.8404494382,0.9662921348,1417,3.1842696629,36.95,-121.82,3.493
2.9559,22,5.9099378882,1.0869565217,760,2.3602484472,37.02,-121.83,2.884
3.1987,21,7.08,1.345,779,3.895,37,-121.76,2.798
3.934,18,5.2681564246,1.1899441341,544,3.0391061453,37.03,-121.79,2.286
5.1433,23,5.2974137931,1.0948275862,687,2.9612068966,36.96,-121.69,3.056
4.7569,19,5.7018121911,1.0444810544,2790,4.5963756178,36.96,-121.75,1.908
4.7071,27,5.1633986928,0.9901960784,1066,3.4836601307,36.95,-121.75,2.027
3.525,20,5.009478673,0.9668246445,2389,2.8305687204,36.96,-121.77,2.291
3.2917,29,5.7924901186,1.057312253,1954,3.8616600791,36.93,-121.73,2.247
2.1875,22,4.552,1.056,542,4.336,36.93,-121.67,1.875
1.2404,26,3.0452380952,1.0428571429,1276,3.0380952381,40.59,-122.39,0.813
1.5972,44,4.6829971182,1.1296829971,944,2.7204610951,40.58,-122.39,0.689
2.1538,25,4.3242105263,1.0421052632,835,1.7578947368,40.58,-122.37,0.769
1.6983,34,4.8725868726,1.0308880309,520,2.0077220077,40.58,-122.38,0.726
1.8375,36,4.7206266319,1.0026109661,807,2.1070496084,40.58,-122.38,0.748
1.9181,17,4.6743295019,1.0536398467,800,3.0651340996,40.58,-122.36,1.188
3.0549,7,5.1963519313,1.0643776824,2223,2.385193133,40.58,-122.34,1.017
3.2639,22,5.5046728972,0.9065420561,338,3.1588785047,40.57,-122.35,0.875
2.6591,24,5.2442996743,1,748,2.4364820847,40.57,-122.34,0.828
1.5676,43,4.396484375,1.05859375,1479,2.888671875,40.57,-122.38,0.582
3.5347,23,5.430952381,0.9714285714,1164,2.7714285714,40.56,-122.38,1.012
2.6944,36,5.3333333333,1.0526315789,647,2.8377192982,40.54,-122.38,0.753
3.6923,28,5.8544973545,1.0317460317,1096,2.8994708995,40.54,-122.37,0.869
1.3329,40,4.2802197802,1.0208791209,1782,1.9582417582,40.58,-122.4,0.782
2.8512,35,5.5253333333,1.0266666667,1029,2.744,40.58,-122.41,0.756
2.7857,43,5.2150537634,1.0752688172,747,2.6774193548,40.58,-122.4,1.042
1.4091,38,5.7,1.1466666667,468,3.12,40.57,-122.39,0.844
2.6792,24,5.1532175689,0.9928498468,2220,2.2676200204,40.59,-122.42,1.389
2.3289,17,5.7720588235,1.1397058824,417,3.0661764706,40.61,-122.45,0.582
3.9375,17,5.2036474164,0.9331306991,963,2.9270516717,40.56,-122.45,1.487
4.1099,10,6.8349097163,1.1255374033,3176,2.7308684437,40.57,-122.42,1.201
1.655,23,5.9504504505,1.1666666667,749,3.3738738739,40.57,-122.4,0.901
3.1439,9,5.5421965318,1.0277456647,2162,2.4994219653,40.62,-122.4,1.031
3.4464,5,6.3600973236,1.0535279805,1275,3.102189781,40.6,-122.42,1.229
1.4125,22,4.7717391304,1.0630434783,1021,2.2195652174,40.6,-122.39,0.665
1.7227,14,4.4524253731,1.0569029851,2101,1.9598880597,40.61,-122.38,1.05
2.4079,7,4.0358534684,1.041309431,2557,1.992985191,40.6,-122.37,1.114
2.4141,13,5.3791044776,1.0507462687,1598,2.3850746269,40.64,-122.39,0.787
2.2905,11,4.6215895611,1.0510083037,1902,2.256227758,40.62,-122.36,0.942
3.6853,10,6.7169230769,1.1353846154,1061,3.2646153846,40.63,-122.34,1.516
3.8103,5,5.5942156004,1.0569675723,2965,2.5985977213,40.6,-122.33,1.111
3,2,7.0693430657,1.2773722628,756,2.7591240876,40.58,-122.32,1.142
1.6033,19,5.6994535519,1.1147540984,505,2.7595628415,40.58,-122.3,0.988
2.0258,20,4.5992317542,1.1113956466,1865,2.3879641485,40.56,-122.36,0.648
2.6705,26,6.1853448276,1.0086206897,544,2.3448275862,40.55,-122.37,1.367
2.6513,21,4.9800796813,0.9282868526,1428,2.8446215139,40.55,-122.36,1.133
5.2149,13,6.2612612613,0.966966967,1077,3.2342342342,40.52,-122.46,1.465
3.0954,19,5.0853658537,1.0311653117,1952,2.6449864499,40.55,-122.41,0.865
2.037,28,5.4182692308,1.1778846154,538,2.5865384615,40.53,-122.41,0.72
2.125,28,5.0070175439,1.0666666667,692,2.4280701754,40.53,-122.39,0.808
3.9306,24,6.2289156627,1.0421686747,951,2.8644578313,40.52,-122.39,0.859
2.485,20,5.1470588235,1.0352941176,834,2.4529411765,40.51,-122.4,1.006
3.7896,18,5.9360313316,1.0104438642,2269,2.9621409922,40.52,-122.37,0.981
1.9,16,4.9751332149,1.0905861456,1695,3.0106571936,40.56,-122.35,0.816
1.9881,12,4.5138888889,0.9988425926,2145,2.4826388889,40.56,-122.35,0.852
2.71,17,5.2534562212,1.0437788018,976,2.2488479263,40.54,-122.35,0.978
2.184,31,5.5256410256,1.1538461538,231,2.9615384615,40.57,-122.36,0.773
1.6821,18,4.9356984479,1.0864745011,859,1.9046563193,40.57,-122.35,0.694
2.0395,26,4.7235421166,1.0194384449,1339,2.8920086393,40.57,-122.34,0.679
2.5592,16,5.554,1.006,1432,2.864,40.57,-122.33,0.759
3.3816,15,5.4047109208,0.9614561028,1374,2.9421841542,40.57,-122.32,0.938
3.5522,11,6.0494044993,1.015438906,6511,2.8720776356,40.55,-122.31,1.001
1.9946,16,4.8531317495,1.0842332613,1206,2.6047516199,40.51,-122.34,1.192
3.5081,23,6.1696035242,1.1167400881,1318,2.9030837004,40.52,-122.33,1.167
3.35,18,5.7106382979,1.0184397163,1731,2.4553191489,40.49,-122.31,1.184
2.6488,21,5.8373786408,1.1553398058,1197,2.9053398058,40.5,-122.28,0.831
2.1458,22,5.2876106195,1.0707964602,1131,2.5022123894,40.71,-122.4,0.847
2.5417,15,5.6266666667,1.0177777778,1183,2.6288888889,40.66,-122.43,0.922
1.6429,23,5.0630630631,1.1013513514,1132,2.5495495495,40.63,-122.42,0.804
1.7422,21,5.011299435,1.0451977401,875,2.4717514124,40.69,-122.38,0.615
1.7427,32,4.7575757576,1.0171277997,2060,2.7140974967,40.69,-122.36,0.606
1.3801,36,4.5664160401,1.1253132832,930,2.3308270677,40.68,-122.35,0.566
2.0391,28,4.7162162162,1.0243243243,1011,2.7324324324,40.68,-122.36,0.598
2.212,10,5.2077625571,1.0136986301,1274,2.9086757991,40.67,-122.38,0.656
2.0119,17,5.3887814313,1.081237911,1528,2.9555125725,40.66,-122.36,0.758
2.9338,11,5.9771615008,1.0554649266,1686,2.7504078303,40.65,-122.31,1.416
3.8323,16,5.9978213508,1.0762527233,1414,3.0806100218,40.6,-122.25,1.283
2.3287,16,5.705,1.1,563,2.815,40.63,-122.23,1.307
3.6413,15,5.4871287129,1.0811881188,1423,2.8178217822,40.66,-122.25,1.085
2.4036,18,4.9129692833,0.9863481229,1399,2.3873720137,40.71,-122.32,1.054
1.4911,18,6.2158590308,1.4537444934,494,2.1762114537,40.75,-122.31,0.758
2.875,17,5.4866180049,1.0121654501,1171,2.8491484185,40.53,-122.27,1.298
3.9762,14,5.796803653,1.0639269406,1271,2.901826484,40.58,-122.26,1.385
5.1585,18,6.4801587302,0.9642857143,750,2.9761904762,40.57,-122.23,1.508
4.559,23,6.5562130178,1.1183431953,1006,2.9763313609,40.51,-122.24,1.168
2.0469,10,4.7862903226,0.9516129032,728,2.935483871,40.45,-122.31,0.668
2.0221,25,4.7285974499,1.014571949,1536,2.7978142077,40.45,-122.31,0.604
1.3904,30,3.9197530864,1.1265432099,840,2.5925925926,40.44,-122.29,0.481
1.9943,21,4.6743421053,1.0526315789,1658,2.7269736842,40.43,-122.29,0.598
1.9657,20,4.8522920204,1.039049236,1422,2.4142614601,40.47,-122.29,0.63
2.3594,26,4.9780621572,1.0073126143,1326,2.4241316271,40.47,-122.31,0.66
1.6579,32,5.4491525424,1.1483050847,694,2.9406779661,40.45,-122.3,0.685
2.2768,14,5.1325536062,1.0331384016,1324,2.5808966862,40.46,-122.27,0.786
3.5978,27,6.0133333333,1.07,782,2.6066666667,40.45,-122.24,0.806
2.8611,17,5.8326530612,1.0816326531,692,2.8244897959,40.42,-122.25,0.987
3.0556,18,5.4739583333,0.9817708333,1059,2.7578125,40.4,-122.23,0.955
1.3571,26,4.4926470588,1.0343137255,939,2.3014705882,40.39,-122.27,0.59
1.8438,17,5.3227848101,1.0506329114,887,2.8069620253,40.39,-122.29,0.764
3.2788,26,5.6048387097,1.0161290323,319,2.5725806452,40.48,-122.33,1.016
2.125,30,5.2016632017,1.0873180873,1296,2.6943866944,40.47,-122.33,0.661
2.0899,21,4.583497053,1.0098231827,1308,2.5697445972,40.48,-122.36,0.748
3.3315,18,5.3455657492,1.0305810398,921,2.8165137615,40.45,-122.37,0.854
2.1875,16,5.4917127072,1.0220994475,495,2.7348066298,40.44,-122.42,0.764
2.1496,16,5.3981762918,1.0699088146,1801,2.7370820669,40.47,-122.43,0.977
2.8085,16,5.6487603306,1.0351239669,1413,2.9194214876,40.46,-122.45,1.057
3.3005,12,5.9201877934,1.0985915493,1970,3.082942097,40.39,-122.37,0.985
2.793,17,5.5394495413,1.0605504587,1538,2.8220183486,40.42,-122.32,0.765
1.7935,20,5.6285714286,1.1904761905,512,2.4380952381,40.75,-122.56,0.745
2.8036,27,4.7975077882,0.9813084112,883,2.7507788162,40.61,-122.57,0.934
4.5357,13,5.8504854369,0.9436893204,1361,2.6427184466,40.52,-122.66,1.712
2.125,22,6.8566878981,1.4681528662,903,2.8757961783,40.4,-122.76,1.232
1.8816,33,7.8717948718,1.8241758242,631,2.3113553114,41.06,-122.34,0.658
2.2583,18,7.046728972,1.5046728972,247,2.308411215,40.89,-122.31,0.788
2.7736,20,7.5446927374,1.6005586592,892,2.4916201117,40.85,-122.45,1.078
3.0299,14,5.8141025641,1.3397435897,1356,2.8974358974,40.95,-122.07,0.732
2.225,26,5.7427184466,1.3398058252,513,2.4902912621,40.97,-121.89,0.52
2.503,17,6.9359605911,1.5738916256,1027,2.5295566502,40.77,-121.86,0.656
3.15,14,6.3643410853,1.3178294574,477,3.6976744186,40.69,-121.83,0.875
4.0132,14,6.2732793522,1.0506072874,1447,2.9291497976,40.64,-122.08,1.412
3.5189,17,5.4982014388,1.0377697842,1497,2.6924460432,40.55,-122.06,1.01
2.2993,13,6.2411444142,1.2002724796,1799,2.4509536785,40.52,-121.92,0.995
2.1513,8,8.1178451178,1.5589225589,786,2.6464646465,40.61,-121.67,0.804
2.7857,14,7.3343465046,1.5927051672,805,2.4468085106,40.48,-121.55,0.774
1.7538,24,7.034591195,1.3647798742,834,2.6226415094,40.9,-121.64,0.903
2.9063,31,5.5087108014,1.0418118467,776,2.7038327526,40.87,-121.67,0.778
3.0179,15,5.5727969349,1.0517241379,1537,2.9444444444,40.88,-121.65,0.613
2.267,17,5.5271149675,1.1648590022,1118,2.4251626898,40.89,-121.67,0.578
2.2337,23,5.4914285714,1.1742857143,872,2.4914285714,40.92,-121.63,0.645
2.3393,16,7.3701657459,1.4254143646,915,2.5276243094,40.82,-121.41,0.903
2.83,22,6.1923076923,1.1583710407,1168,2.6425339367,41.12,-121.47,0.887
2.67,33,5.915451895,1.1020408163,936,2.7288629738,41.04,-121.45,0.775
2.7778,32,6.9850746269,1.2288557214,544,2.7064676617,39.61,-120.08,0.729
2.46,14,6.2055749129,1.2055749129,734,2.5574912892,39.56,-120.23,0.93
1.8839,32,11.572519084,2.2061068702,304,2.320610687,39.66,-120.48,0.71
2.3625,40,6.2727272727,1.1727272727,305,2.7727272727,39.67,-120.24,0.625
3.8826,17,9.4263157895,1.8736842105,432,2.2736842105,39.63,-120.73,0.924
3.625,52,5.2857142857,1.125,143,2.5535714286,39.67,-120.24,0.686
1.875,48,8.8,2.0137931034,358,2.4689655172,39.56,-120.92,0.666
2.065,26,10.5833333333,2.0555555556,498,2.3055555556,39.52,-120.51,0.961
1.7885,40,5.9168173599,1.198915009,1467,2.6528028933,41.78,-121.62,0.435
1.74,28,6.1588921283,1.2172011662,1908,2.7813411079,41.86,-121.93,0.44
2.234,19,5.9883527454,1.15640599,1572,2.615640599,41.86,-122.33,0.586
1.7639,21,5.4176072235,1.0948081264,1109,2.5033860045,41.81,-122.53,0.554
2.1607,17,5.7469512195,1.0670731707,953,2.9054878049,41.66,-122.26,0.614
1.8242,18,5.9458598726,1.3503184713,802,2.5541401274,41.95,-122.64,0.535
2.7222,25,5.5283018868,1.2547169811,1117,2.6344339623,41.86,-123.26,0.646
2.2976,25,4.9769230769,1.2230769231,1000,2.5641025641,41.8,-123.38,0.544
1.965,23,6.0586080586,1.3516483516,669,2.4505494505,41.6,-123.41,0.654
2.3571,23,6.4894991922,1.2794830372,1634,2.6397415186,41.7,-122.92,0.62
2.4107,21,6.568627451,1.1764705882,947,3.0947712418,41.69,-122.56,0.701
2.0591,15,4.8400460299,1.0609896433,1863,2.1438434983,41.74,-122.61,0.557
3.3095,33,5.4741200828,0.950310559,1113,2.3043478261,41.74,-122.64,0.813
1.8694,36,5.2599049128,1.0522979398,1492,2.3645007924,41.73,-122.64,0.712
2.2206,50,5.350877193,1.0807017544,661,2.3192982456,41.73,-122.64,0.632
1.8533,15,4.9030955585,1.0780619112,1784,2.401076716,41.72,-122.65,0.575
2.5357,19,5.9945504087,1.1280653951,950,2.5885558583,41.76,-122.73,0.942
3.1062,19,6.3302325581,1.1139534884,1108,2.576744186,41.63,-122.64,1
2.2024,29,5.2713414634,1.0823170732,848,2.5853658537,41.53,-122.56,0.609
2.723,20,6.496969697,1.1954545455,1800,2.7272727273,41.48,-122.93,0.796
1.7292,31,5.2987551867,1.0912863071,600,2.489626556,41.46,-122.9,0.617
1.6757,34,6.5400943396,1.6014150943,1066,2.5141509434,41.26,-123.08,0.633
2.7468,14,6.500729927,1.1635036496,1817,2.6525547445,41.54,-122.38,0.811
